-7.730122070312500000e+02,-7.730122070312500000e+02,-7.730122070312500000e+02,-7.730122070312500000e+02,-7.730122070312500000e+02,-7.730122070312500000e+02,-7.730122070312500000e+02,-7.730122070312500000e+02,-7.730122070312500000e+02,-7.730122070312500000e+02,-7.484017333984375000e+02,-5.299653930664062500e+02,-4.517148437500000000e+02,-4.553228454589843750e+02,-4.949885864257812500e+02,-5.276033325195312500e+02,-5.630635375976562500e+02,-5.754221191406250000e+02,-5.796567382812500000e+02,-5.877901000976562500e+02,-5.977565917968750000e+02,-6.102097778320312500e+02,-6.168491821289062500e+02,-6.172281494140625000e+02,-6.199710083007812500e+02,-6.229837646484375000e+02,-6.240002441406250000e+02,-6.188844604492187500e+02,-6.192389526367187500e+02,-6.242214965820312500e+02,-6.214454345703125000e+02,-6.160884399414062500e+02,-6.156610717773437500e+02,-6.174116210937500000e+02,-6.225633544921875000e+02,-6.263552246093750000e+02,-6.160498657226562500e+02,-5.929707641601562500e+02,-5.838968505859375000e+02,-5.997698364257812500e+02,-6.174417724609375000e+02,-6.144665527343750000e+02,-6.162102050781250000e+02,-6.074141235351562500e+02,-6.035780639648437500e+02,-6.105622558593750000e+02,-6.057448730468750000e+02,-6.046087646484375000e+02,-6.045736694335937500e+02,-6.090928344726562500e+02,-6.181870727539062500e+02,-6.185120239257812500e+02,-6.192513427734375000e+02,-6.165839233398437500e+02,-6.128351440429687500e+02,-6.055901489257812500e+02,-6.077185058593750000e+02,-6.099729614257812500e+02,-6.009727172851562500e+02,-5.936005249023437500e+02,-5.995368041992187500e+02,-6.030275268554687500e+02,-6.009280395507812500e+02,-6.000276489257812500e+02,-6.067318725585937500e+02,-6.121160278320312500e+02,-6.152133178710937500e+02,-6.227630615234375000e+02,-6.230189208984375000e+02,-6.218217773437500000e+02,-6.235221557617187500e+02,-6.267303466796875000e+02,-6.246748046875000000e+02,-6.226377563476562500e+02,-5.915369873046875000e+02,-5.798042602539062500e+02,-5.841866455078125000e+02,-5.982790527343750000e+02,-6.023438720703125000e+02,-5.876572265625000000e+02,-5.762561035156250000e+02,-5.767985839843750000e+02,-5.893637084960937500e+02,-6.061307373046875000e+02,-6.140195312500000000e+02,-6.164249877929687500e+02,-6.190828247070312500e+02,-6.035833740234375000e+02,-5.896387939453125000e+02,-5.917501831054687500e+02,-6.025812377929687500e+02,-6.102656250000000000e+02,-6.067637939453125000e+02,-5.771455688476562500e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.508830833435058594e+01,7.122108459472656250e+01,6.509709930419921875e+01,5.664787292480468750e+01,4.872724914550781250e+01,5.052024078369140625e+01,5.824072265625000000e+01,8.558023071289062500e+01,1.067998123168945312e+02,1.167786712646484375e+02,1.098201980590820312e+02,9.423619079589843750e+01,8.260752868652343750e+01,8.699262237548828125e+01,9.102905273437500000e+01,8.376763916015625000e+01,8.060342407226562500e+01,8.349342346191406250e+01,8.073767089843750000e+01,7.747486877441406250e+01,8.470053100585937500e+01,8.959010314941406250e+01,8.897744750976562500e+01,8.555902099609375000e+01,8.074577331542968750e+01,7.875735473632812500e+01,9.346716308593750000e+01,1.247170562744140625e+02,1.358119506835937500e+02,1.199377136230468750e+02,9.060916900634765625e+01,9.452705383300781250e+01,9.057830047607421875e+01,1.040268859863281250e+02,1.069520111083984375e+02,1.021984252929687500e+02,1.063570327758789062e+02,1.042732391357421875e+02,1.072062606811523438e+02,1.026545867919921875e+02,8.932255554199218750e+01,8.615672302246093750e+01,8.441174316406250000e+01,8.549129486083984375e+01,9.233929443359375000e+01,1.001678314208984375e+02,9.662075805664062500e+01,9.361254882812500000e+01,1.079650421142578125e+02,1.196739959716796875e+02,1.146136627197265625e+02,1.120413055419921875e+02,1.116645965576171875e+02,1.142786102294921875e+02,1.062810668945312500e+02,9.485572814941406250e+01,9.465527343750000000e+01,8.769253540039062500e+01,8.213894653320312500e+01,7.942871093750000000e+01,8.027467346191406250e+01,7.893667602539062500e+01,8.198140716552734375e+01,8.652328491210937500e+01,1.262969665527343750e+02,1.417502746582031250e+02,1.351033172607421875e+02,1.149571533203125000e+02,1.102319107055664062e+02,1.298698730468750000e+02,1.394799499511718750e+02,1.372148742675781250e+02,1.252457122802734375e+02,1.077179870605468750e+02,9.768774414062500000e+01,8.866828918457031250e+01,8.221735382080078125e+01,1.019118881225585938e+02,1.208039093017578125e+02,1.231069488525390625e+02,1.110262145996093750e+02,1.004050292968750000e+02,1.036512908935546875e+02,1.198240890502929688e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.175166511535644531e+01,-8.907551765441894531e-01,3.890572547912597656e+00,-1.029852986335754395e+00,-1.213539695739746094e+01,-1.543123054504394531e+01,-1.093352699279785156e+01,9.636981964111328125e+00,2.524050331115722656e+01,3.152800559997558594e+01,2.565007209777832031e+01,1.000628471374511719e+01,-2.142291784286499023e+00,-9.273088574409484863e-01,1.755429267883300781e+00,1.917556762695312500e+00,-3.096652984619140625e+00,-1.039478683471679688e+01,-1.263424682617187500e+01,-1.064139652252197266e+01,-5.171096801757812500e+00,1.862966299057006836e+00,-7.991836071014404297e-01,-2.160147666931152344e+00,-5.507806301116943359e+00,-6.756939888000488281e+00,1.387662315368652344e+01,3.720206069946289062e+01,4.065476226806640625e+01,2.242887115478515625e+01,-1.865459680557250977e+00,7.816506862640380859e+00,1.179410552978515625e+01,2.016459655761718750e+01,1.910532760620117188e+01,1.530683898925781250e+01,1.861512565612792969e+01,1.504139995574951172e+01,1.753555107116699219e+01,1.352864265441894531e+01,-3.704075813293457031e+00,-7.571713447570800781e+00,-3.668524503707885742e+00,-3.457611560821533203e+00,3.995663166046142578e+00,1.618832778930664062e+01,1.900885009765625000e+01,1.136397552490234375e+01,1.999462127685546875e+01,2.860493659973144531e+01,2.427634048461914062e+01,2.354636383056640625e+01,2.373993682861328125e+01,2.599673271179199219e+01,1.789817619323730469e+01,8.967714309692382812e+00,1.106029224395751953e+01,4.577844619750976562e+00,-3.978293657302856445e+00,-9.375183105468750000e+00,-5.116804599761962891e+00,-2.312792778015136719e+00,6.391474008560180664e-01,8.148274421691894531e+00,4.463472747802734375e+01,5.466846084594726562e+01,4.363459014892578125e+01,2.679012298583984375e+01,2.349131584167480469e+01,4.343967437744140625e+01,5.416028594970703125e+01,4.802823257446289062e+01,3.602705764770507812e+01,2.449514007568359375e+01,1.450010299682617188e+01,3.202561140060424805e+00,-7.475091218948364258e-01,1.745973968505859375e+01,2.999823379516601562e+01,3.578183746337890625e+01,2.814662933349609375e+01,1.749461936950683594e+01,1.762723922729492188e+01,3.315464019775390625e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.375353622436523438e+01,3.453727722167968750e+01,4.069804382324218750e+01,3.564096069335937500e+01,1.916951370239257812e+01,9.727038383483886719e+00,5.856810569763183594e+00,2.109032821655273438e+01,4.200077819824218750e+01,5.014891815185546875e+01,4.462607574462890625e+01,2.903455734252929688e+01,1.721366691589355469e+01,2.017959976196289062e+01,2.581386566162109375e+01,2.305039215087890625e+01,1.570943069458007812e+01,1.191462802886962891e+01,8.983256340026855469e+00,1.244778251647949219e+01,1.429405784606933594e+01,2.159387969970703125e+01,2.138970756530761719e+01,1.826084899902343750e+01,1.542571544647216797e+01,2.013886642456054688e+01,3.616869354248046875e+01,5.321166992187500000e+01,5.277785491943359375e+01,3.940222549438476562e+01,2.310107040405273438e+01,3.140210723876953125e+01,3.703841400146484375e+01,4.347010040283203125e+01,4.236605072021484375e+01,3.639661407470703125e+01,3.903976440429687500e+01,3.339236831665039062e+01,3.698458099365234375e+01,3.059318161010742188e+01,2.147897338867187500e+01,2.135716629028320312e+01,1.995937347412109375e+01,2.000558853149414062e+01,2.698099517822265625e+01,3.968898010253906250e+01,4.423306274414062500e+01,3.340842437744140625e+01,3.862660980224609375e+01,4.475078964233398438e+01,4.150584793090820312e+01,4.334538650512695312e+01,4.234300994873046875e+01,4.374578857421875000e+01,3.520478439331054688e+01,2.536285018920898438e+01,2.592301940917968750e+01,2.500733757019042969e+01,1.964506530761718750e+01,1.769971656799316406e+01,1.676281547546386719e+01,1.272734642028808594e+01,1.517489814758300781e+01,2.307180595397949219e+01,5.704031372070312500e+01,6.604446411132812500e+01,6.206154632568359375e+01,4.988085174560546875e+01,4.434185791015625000e+01,6.136793136596679688e+01,7.086637878417968750e+01,6.475819396972656250e+01,5.293415069580078125e+01,3.910083007812500000e+01,2.854956054687500000e+01,2.176557350158691406e+01,1.710060119628906250e+01,3.930058288574218750e+01,5.336587524414062500e+01,5.463690567016601562e+01,4.403079605102539062e+01,3.393144226074218750e+01,3.251924133300781250e+01,4.433258819580078125e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.179034423828125000e+01,4.470783996582031250e+01,5.303139495849609375e+01,5.489428710937500000e+01,4.227198791503906250e+01,3.561088562011718750e+01,3.073826599121093750e+01,4.025794982910156250e+01,5.200173187255859375e+01,5.464060592651367188e+01,4.921971511840820312e+01,3.293420791625976562e+01,2.253799057006835938e+01,2.821265411376953125e+01,3.380506896972656250e+01,3.302989196777343750e+01,2.476628875732421875e+01,2.170048522949218750e+01,2.145518875122070312e+01,2.266046905517578125e+01,2.563490676879882812e+01,2.526989746093750000e+01,2.629233551025390625e+01,2.912938880920410156e+01,2.575069808959960938e+01,2.636582183837890625e+01,3.779090881347656250e+01,4.374641799926757812e+01,4.661355590820312500e+01,4.309061813354492188e+01,3.026333999633789062e+01,3.439018249511718750e+01,3.976093292236328125e+01,4.893101119995117188e+01,4.905992889404296875e+01,4.156557464599609375e+01,3.935224533081054688e+01,3.739858245849609375e+01,4.365296936035156250e+01,3.646636581420898438e+01,3.135465240478515625e+01,2.874252319335937500e+01,2.505703735351562500e+01,2.898963356018066406e+01,3.613938140869140625e+01,4.229796981811523438e+01,4.083479309082031250e+01,3.560378646850585938e+01,4.444632720947265625e+01,4.671667480468750000e+01,4.485707855224609375e+01,5.082374572753906250e+01,4.954695129394531250e+01,5.041955184936523438e+01,4.361483001708984375e+01,3.506490707397460938e+01,3.396421051025390625e+01,3.127960586547851562e+01,2.611584281921386719e+01,2.774894332885742188e+01,2.810801696777343750e+01,2.123334884643554688e+01,2.460525894165039062e+01,3.200825119018554688e+01,5.684642028808593750e+01,6.269129180908203125e+01,6.006906127929687500e+01,4.885129928588867188e+01,4.616905212402343750e+01,6.241477584838867188e+01,6.811697387695312500e+01,6.374915313720703125e+01,5.560580444335937500e+01,4.480587005615234375e+01,3.309786987304687500e+01,2.900897598266601562e+01,2.720571517944335938e+01,4.464295959472656250e+01,5.420909118652343750e+01,5.570269012451171875e+01,4.582666778564453125e+01,3.504803466796875000e+01,3.797273635864257812e+01,4.198616027832031250e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.960292434692382812e+01,3.902507019042968750e+01,4.818292236328125000e+01,5.098227691650390625e+01,4.418281173706054688e+01,3.527821350097656250e+01,2.858537673950195312e+01,3.836344909667968750e+01,4.559588623046875000e+01,4.400757598876953125e+01,3.956753158569335938e+01,2.642951965332031250e+01,1.643068313598632812e+01,1.913053894042968750e+01,2.701530456542968750e+01,2.717215728759765625e+01,2.068658065795898438e+01,1.900863075256347656e+01,2.013030433654785156e+01,1.677382659912109375e+01,2.000758361816406250e+01,2.164196777343750000e+01,2.460110855102539062e+01,2.404014587402343750e+01,1.873303222656250000e+01,1.854715347290039062e+01,3.121277046203613281e+01,2.828031158447265625e+01,2.801118659973144531e+01,2.762961196899414062e+01,2.371590423583984375e+01,2.902192687988281250e+01,3.124122238159179688e+01,3.943755340576171875e+01,4.062725067138671875e+01,3.330673599243164062e+01,2.983409500122070312e+01,2.753233718872070312e+01,2.713705825805664062e+01,2.441854476928710938e+01,2.266675567626953125e+01,2.014692497253417969e+01,1.733120346069335938e+01,2.150831794738769531e+01,2.893472290039062500e+01,3.034234237670898438e+01,2.763781738281250000e+01,2.634981727600097656e+01,3.322528839111328125e+01,3.199856185913085938e+01,3.384909057617187500e+01,3.500593566894531250e+01,3.320031738281250000e+01,3.637927246093750000e+01,3.669892883300781250e+01,3.259632492065429688e+01,3.274014282226562500e+01,2.282950973510742188e+01,1.830206298828125000e+01,1.978840637207031250e+01,1.868985366821289062e+01,1.690448570251464844e+01,2.015900230407714844e+01,2.383543014526367188e+01,4.315852355957031250e+01,5.029092407226562500e+01,5.397483062744140625e+01,4.353178405761718750e+01,3.854120635986328125e+01,4.862978363037109375e+01,4.972040557861328125e+01,4.993392944335937500e+01,4.298554992675781250e+01,3.383530426025390625e+01,2.504928016662597656e+01,2.570609664916992188e+01,2.379893493652343750e+01,4.050279617309570312e+01,4.729197692871093750e+01,4.534445953369140625e+01,3.759744644165039062e+01,3.234991455078125000e+01,3.162973785400390625e+01,3.276129531860351562e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.165311717987060547e+01,2.028532791137695312e+01,3.139432525634765625e+01,4.286777496337890625e+01,4.295977020263671875e+01,3.612377929687500000e+01,3.073410797119140625e+01,3.202489471435546875e+01,3.200140762329101562e+01,3.624461746215820312e+01,3.504485321044921875e+01,2.395869445800781250e+01,1.404908943176269531e+01,1.620379257202148438e+01,1.933214569091796875e+01,1.947543525695800781e+01,1.616235542297363281e+01,1.652331542968750000e+01,1.606623458862304688e+01,1.317112159729003906e+01,1.641083526611328125e+01,1.994229888916015625e+01,2.574588775634765625e+01,2.338494491577148438e+01,1.461508369445800781e+01,1.329477310180664062e+01,2.754841804504394531e+01,2.229384803771972656e+01,1.619268417358398438e+01,1.725923156738281250e+01,1.871896743774414062e+01,2.408843994140625000e+01,2.617749404907226562e+01,3.356781387329101562e+01,3.892927551269531250e+01,3.326588439941406250e+01,2.664014816284179688e+01,2.524649810791015625e+01,2.446187973022460938e+01,2.595324516296386719e+01,2.421694564819335938e+01,1.960235214233398438e+01,1.535826492309570312e+01,1.805141258239746094e+01,2.465938568115234375e+01,2.694267272949218750e+01,1.888172149658203125e+01,1.915577697753906250e+01,2.653618240356445312e+01,2.680877113342285156e+01,2.905981063842773438e+01,2.780618286132812500e+01,2.780847740173339844e+01,3.377381896972656250e+01,3.517217254638671875e+01,3.144336700439453125e+01,3.024852752685546875e+01,2.489982986450195312e+01,1.475889778137207031e+01,1.341602134704589844e+01,1.101184749603271484e+01,1.155837821960449219e+01,1.618175888061523438e+01,1.876136016845703125e+01,3.035018157958984375e+01,3.364926910400390625e+01,4.075769042968750000e+01,3.812922668457031250e+01,3.037880325317382812e+01,3.632601928710937500e+01,3.589740753173828125e+01,3.835899734497070312e+01,3.411140441894531250e+01,2.662803077697753906e+01,2.126959228515625000e+01,2.270289611816406250e+01,1.750224876403808594e+01,2.909135055541992188e+01,3.807939910888671875e+01,3.517026519775390625e+01,2.779912948608398438e+01,2.651496124267578125e+01,2.651815986633300781e+01,2.522983741760253906e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.552917480468750000e+00,1.792741012573242188e+01,2.872822952270507812e+01,3.980403137207031250e+01,3.488632965087890625e+01,2.717350578308105469e+01,2.518809127807617188e+01,2.920335769653320312e+01,2.691832542419433594e+01,2.583938217163085938e+01,2.680237388610839844e+01,2.379807090759277344e+01,2.137366676330566406e+01,2.420516204833984375e+01,2.273113441467285156e+01,2.134535980224609375e+01,1.577192878723144531e+01,1.749260902404785156e+01,1.751664924621582031e+01,1.879267692565917969e+01,2.120049858093261719e+01,2.038005256652832031e+01,2.104961967468261719e+01,2.158557128906250000e+01,1.906818389892578125e+01,1.420847892761230469e+01,2.560357284545898438e+01,2.063310241699218750e+01,1.376115036010742188e+01,1.448259925842285156e+01,2.035896682739257812e+01,2.240623092651367188e+01,2.865104103088378906e+01,3.721351623535156250e+01,3.950683593750000000e+01,2.996012496948242188e+01,2.872169494628906250e+01,3.220306396484375000e+01,3.235111618041992188e+01,3.199938964843750000e+01,2.997595787048339844e+01,2.659957885742187500e+01,2.443956756591796875e+01,2.493746948242187500e+01,2.723365020751953125e+01,2.616549873352050781e+01,2.239125061035156250e+01,2.237238693237304688e+01,2.592168807983398438e+01,3.027835464477539062e+01,3.113294601440429688e+01,2.635746955871582031e+01,2.656693649291992188e+01,3.338132476806640625e+01,3.446201705932617188e+01,3.042881011962890625e+01,2.970123100280761719e+01,2.257957458496093750e+01,1.667227745056152344e+01,1.654049110412597656e+01,1.534315681457519531e+01,1.609869003295898438e+01,1.656476974487304688e+01,2.249361610412597656e+01,2.841024398803710938e+01,3.052609252929687500e+01,3.320622253417968750e+01,3.349061203002929688e+01,3.010664749145507812e+01,2.835383605957031250e+01,2.926687622070312500e+01,2.870126724243164062e+01,2.908562469482421875e+01,2.845760345458984375e+01,2.287529754638671875e+01,2.450354957580566406e+01,2.013327217102050781e+01,2.750330352783203125e+01,3.150244522094726562e+01,3.482243347167968750e+01,2.898091506958007812e+01,3.025671577453613281e+01,2.839371871948242188e+01,2.322766304016113281e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.987523078918457031e+00,8.551507949829101562e+00,1.090791320800781250e+01,1.158991241455078125e+01,5.878447532653808594e+00,5.627274513244628906e-01,-1.495550036430358887e+00,7.194399833679199219e+00,1.156843757629394531e+01,7.992662429809570312e+00,9.442525863647460938e+00,1.441667556762695312e+01,1.186020278930664062e+01,1.341304302215576172e+01,1.462220001220703125e+01,7.602579116821289062e+00,3.032113313674926758e+00,5.694149971008300781e+00,8.203143119812011719e+00,7.980025768280029297e+00,1.170436096191406250e+01,1.093865394592285156e+01,8.238511085510253906e+00,1.336654281616210938e+01,1.135797977447509766e+01,5.781622409820556641e+00,1.341848182678222656e+01,3.560841083526611328e+00,-2.654771804809570312e-01,2.213973522186279297e+00,1.072325897216796875e+01,1.351883697509765625e+01,1.389548206329345703e+01,2.215992927551269531e+01,1.841244697570800781e+01,8.060645103454589844e+00,1.302195835113525391e+01,1.679057121276855469e+01,1.829254722595214844e+01,1.702873229980468750e+01,1.521910667419433594e+01,1.452331733703613281e+01,1.419382476806640625e+01,1.423820114135742188e+01,1.383504104614257812e+01,8.862826347351074219e+00,6.857359886169433594e+00,6.816120624542236328e+00,1.093535041809082031e+01,1.668439865112304688e+01,1.970108222961425781e+01,1.359225082397460938e+01,1.141897201538085938e+01,1.643262100219726562e+01,1.705196380615234375e+01,1.686198043823242188e+01,1.732147598266601562e+01,8.570702552795410156e+00,9.284599304199218750e+00,8.871923446655273438e+00,7.691627502441406250e+00,5.398036479949951172e+00,4.247551918029785156e+00,1.095204925537109375e+01,1.021601009368896484e+01,1.197836685180664062e+01,1.906538391113281250e+01,2.505281066894531250e+01,2.013498878479003906e+01,1.330227851867675781e+01,8.926708221435546875e+00,1.002733039855957031e+01,1.393769645690917969e+01,1.563952159881591797e+01,1.332121276855468750e+01,1.543759346008300781e+01,1.159956359863281250e+01,1.628603553771972656e+01,1.656874275207519531e+01,1.323010253906250000e+01,1.310535526275634766e+01,1.931673049926757812e+01,1.312937927246093750e+01,1.221648979187011719e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.841678142547607422e+00,1.130488586425781250e+01,1.187875556945800781e+01,8.581877708435058594e+00,6.968940734863281250e+00,1.067681980133056641e+01,1.040897464752197266e+01,1.608424568176269531e+01,1.320684432983398438e+01,4.063072204589843750e+00,6.032680511474609375e+00,1.250368309020996094e+01,7.500195503234863281e+00,1.079236793518066406e+01,1.300589370727539062e+01,9.859420776367187500e+00,8.826671600341796875e+00,7.041561126708984375e+00,8.426296234130859375e+00,7.395339012145996094e+00,7.633591175079345703e+00,6.653254508972167969e+00,6.737189292907714844e+00,1.239998626708984375e+01,8.060616493225097656e+00,9.498622894287109375e+00,1.162376594543457031e+01,-5.882089138031005859e-01,-2.323704719543457031e+00,2.102284431457519531e+00,8.459224700927734375e+00,1.044528102874755859e+01,1.001876449584960938e+01,1.176684188842773438e+01,1.004949092864990234e+01,7.318772792816162109e+00,8.464322090148925781e+00,1.120343875885009766e+01,1.121394634246826172e+01,1.164172458648681641e+01,9.550718307495117188e+00,6.369683265686035156e+00,9.424985885620117188e+00,8.979004859924316406e+00,6.537301063537597656e+00,3.913602113723754883e+00,4.091318607330322266e+00,7.300624847412109375e+00,1.174240970611572266e+01,1.382746887207031250e+01,1.628282356262207031e+01,1.138142967224121094e+01,1.128061389923095703e+01,1.319680976867675781e+01,1.527914428710937500e+01,1.609218025207519531e+01,1.355172538757324219e+01,1.067090034484863281e+01,6.990174293518066406e+00,6.797226905822753906e+00,8.749984741210937500e+00,6.327110290527343750e+00,4.815872192382812500e+00,7.694586753845214844e+00,5.978009223937988281e+00,5.713848114013671875e+00,8.547235488891601562e+00,1.619481277465820312e+01,1.354317378997802734e+01,8.936103820800781250e+00,7.365591049194335938e+00,6.532221794128417969e+00,5.599920272827148438e+00,7.125373840332031250e+00,5.968404293060302734e+00,1.041405868530273438e+01,1.047750473022460938e+01,1.439897060394287109e+01,1.323630905151367188e+01,1.036772823333740234e+01,1.275063419342041016e+01,1.511015319824218750e+01,8.656533241271972656e+00,9.465478897094726562e+00
